"序号","仓库名称","仓库编码","事业部商品编码","事业部商品名称","商家商品编码","商家商品标识","库存状态","商品等级编码","库存类型","总库存","可用库存","事业部编码","事业部名称","计量单位","款号","颜色","尺寸","季节","年份"
"1","沈阳酒水公共平台仓1号库","118070260","EMG4418422384339","CERES【名庄进口】加拿大VQA冰酒庄园进口甜白葡萄酒甜型冰葡萄酒红酒 【白色礼盒】雷司令冰白","	","10088638015492	","良品","100","可用","15","15","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】雷司令冰白","","",""
"414","沈阳公共平台仓5号库","110008173","EMG4418212367632","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白双支","	","POP10029546650207	","残品","200","仓库锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白双支","","",""
"415","深圳商超B米面粮油仓1号库","110021511","EMG4418212367632","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白双支","	","POP10029546650207	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白双支","","",""
"416","杭州亚一公共平台仓1号库","110016902","EMG4418212367632","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白双支","	","POP10029546650207	","良品","100","内配出锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白双支","","",""
"417","武汉公共平台仓15号库","118065814","EMG4418212367632","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白双支","	","POP10029546650207	","良品","100","内配出锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白双支","","",""
"418","沈阳酒水公共平台仓1号库","118070260","EMG4418212367632","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白双支","	","POP10029546650207	","良品","100","内配出锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白双支","","",""
"419","北京公共平台仓12号库","118067172","EMG4418212367632","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白双支","	","POP10029546650207	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白双支","","",""
"420","沈阳酒水公共平台仓1号库","118070260","EMG4418212367632","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白双支","	","POP10029546650207	","良品","100","可用","19","19","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白双支","","",""
"421","杭州亚一公共平台仓1号库","110016902","EMG4418212367632","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白双支","	","POP10029546650207	","良品","100","可用","41","41","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白双支","","",""
"422","武汉商超B牛奶水饮仓1号库","110005995","EMG4418210935881","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红ICEWINE","	","POP10033490244399	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红ICEWINE","","",""
"423","沈阳公共平台仓5号库","110008173","EMG4418210935881","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红ICEWINE","	","POP10033490244399	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红ICEWINE","","",""
"424","北京商超B米面粮油仓8号库","110021826","EMG4418210935881","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红ICEWINE","	","POP10033490244399	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红ICEWINE","","",""
"425","西安商超B仓1号库","110009210","EMG4418210935881","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红ICEWINE","	","POP10033490244399	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红ICEWINE","","",""
"426","深圳商超B米面粮油仓1号库","110021511","EMG4418210935881","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红ICEWINE","	","POP10033490244399	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红ICEWINE","","",""
"427","杭州亚一公共平台仓1号库","110016902","EMG4418210935881","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红ICEWINE","	","POP10033490244399	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红ICEWINE","","",""
"428","北京公共平台仓12号库","118067172","EMG4418210935881","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红ICEWINE","	","POP10033490244399	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红ICEWINE","","",""
"429","成都亚一公共平台仓7号库","110021846","EMG4418210935881","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红ICEWINE","	","POP10033490244399	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红ICEWINE","","",""
"430","西安商超B仓1号库","110009210","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","仓库锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"431","成都亚一公共平台仓7号库","110021846","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","仓库锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"432","西安商超B仓1号库","110009210","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","内配出锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"433","深圳商超B牛奶水饮仓1号库","110021519","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"434","武汉商超B牛奶水饮仓1号库","110005995","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","残品","200","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"435","成都亚一公共平台仓7号库","110021846","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","在途库存","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"436","杭州亚一公共平台仓3号库","110022102","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","可用","25","25","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"437","北京公共平台仓33号库","110021762","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","可用","30","30","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"438","杭州亚一公共平台仓1号库","110016902","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"439","沈阳公共平台仓5号库","110008173","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","内配出锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"440","沈阳公共平台仓5号库","110008173","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"441","成都亚一公共平台仓7号库","110021846","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","可用","11","11","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"442","北京公共平台仓12号库","118067172","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","在途库存","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"443","沈阳公共平台仓5号库","110008173","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","残品","200","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"444","沈阳酒水公共平台仓1号库","118070260","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","内配出锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"445","深圳综合KA仓2号库","118065678","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","在途库存","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"446","北京商超B米面粮油仓8号库","110021826","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"447","武汉公共平台仓15号库","118065814","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","残品","200","可用","1","1","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"448","深圳商超B米面粮油仓1号库","110021511","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","可用","10","10","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"449","沈阳酒水公共平台仓1号库","118070260","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","可用","18","18","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"450","杭州亚一公共平台仓3号库","110022102","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","在途库存","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"451","北京公共平台仓12号库","118067172","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"452","武汉公共平台仓15号库","118065814","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","残品","2001","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"453","西安商超B仓1号库","110009210","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","可用","16","16","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"454","深圳综合KA仓2号库","118065678","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","可用","13","13","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"455","武汉商超B牛奶水饮仓1号库","110005995","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"456","武汉公共平台仓15号库","118065814","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","内配出锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"457","北京酒水公共平台仓1号库","110025428","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"458","武汉公共平台仓15号库","118065814","EMG4418210447469","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【自饮套餐】冰白冰红","	","POP10029546650206	","良品","100","可用","20","20","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】冰白冰红","","",""
"459","武汉商超B牛奶水饮仓1号库","110005995","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","仓库锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"460","西安商超B仓1号库","110009210","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","内配出锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"461","武汉公共平台仓15号库","118065814","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","内配出锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"462","北京公共平台仓12号库","118067172","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","在途库存","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"463","北京公共平台仓12号库","118067172","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"464","杭州亚一公共平台仓1号库","110016902","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"465","沈阳公共平台仓5号库","110008173","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","残品","200","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"466","杭州亚一公共平台仓1号库","110016902","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","在途库存","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"467","沈阳酒水公共平台仓1号库","118070260","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","内配出锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"468","深圳商超B牛奶水饮仓1号库","110021519","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"469","杭州亚一公共平台仓3号库","110022102","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","可用","20","20","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"470","北京酒水公共平台仓1号库","110025428","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"471","沈阳酒水公共平台仓1号库","118070260","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","可用","9","9","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"472","西安商超B仓1号库","110009210","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","可用","14","14","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"473","成都亚一公共平台仓7号库","110021846","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","可用","2","2","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"474","深圳综合KA仓2号库","118065678","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","可用","17","16","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"475","武汉商超B牛奶水饮仓1号库","110005995","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"476","深圳综合KA仓2号库","118065678","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","内配出锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"477","沈阳公共平台仓5号库","110008173","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","内配出锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"478","杭州亚一公共平台仓1号库","110016902","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","仓库锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"479","北京商超B米面粮油仓8号库","110021826","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"480","杭州亚一公共平台仓3号库","110022102","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","在途库存","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"481","北京公共平台仓33号库","110021762","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","可用","30","30","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"482","深圳商超B米面粮油仓1号库","110021511","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","可用","10","10","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"483","沈阳公共平台仓5号库","110008173","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"484","武汉公共平台仓15号库","118065814","EMG4418208889030","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 【白色礼盒】冰白冰红","	","POP10026520039906	","良品","100","可用","26","26","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】冰白冰红","","",""
"485","北京公共平台仓12号库","118067172","EMG4418152092014","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 冰白双支自饮装","EMG4418152092014	","POP10026520039904	","良品","100","在途库存","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","冰白双支自饮装","","",""
"486","沈阳公共平台仓5号库","110008173","EMG4418152092014","加拿大Pillitteri冰酒庄园原装进口VQA晚收冰白葡萄酒果酒甜冰红葡萄酒双支送礼礼盒结婚伴手礼 冰白双支自饮装","EMG4418152092014	","POP10026520039904	","残品","200","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","冰白双支自饮装","","",""
